label	size	lifespan	submitted_name_pantheria.pantheria	submitted_name_anage.pantheria	matched_name	size.pantheria	lifespan.pantheria	submitted_name_pantheria.anage	submitted_name_anage.anage	size.anage	lifespan.anage
Coendou_bicolor	4492.49	NA	Coendou_bicolor	NA	Coendou bicolor	4492.49	-83.25	Coendou_bicolor	NA	NA	NA
Coendou_nycthemera	2999.98	NA	Coendou_nycthemera	NA	Coendou nycthemera	2999.98	-83.25	Coendou_nycthemera	NA	NA	NA
Coendou_prehensilis	4116.2	26.6	Coendou_prehensilis	Coendou_prehensilis	Coendou prehensilis	4116.2	17.3	Coendou_prehensilis	Coendou_prehensilis	3900	26.6
Coendou_rothschildi	2000	NA	Coendou_rothschildi	NA	Coendou rothschildi	2000	-83.25	Coendou_rothschildi	NA	NA	NA
Coleura_afra	10.68	NA	Coleura_afra	NA	Coleura afra	10.68	-83.25	Coleura_afra	NA	NA	NA
Coleura_seychellensis	10.64	NA	Coleura_seychellensis	NA	Coleura seychellensis	10.64	-83.25	Coleura_seychellensis	NA	NA	NA
Colobus_angolensis	8990.31	35.3	Colobus_angolensis	Colobus_angolensis	Colobus angolensis	8990.31	-83.25	Colobus_angolensis	Colobus_angolensis	8625	35.3
Colobus_guereza	9950	35	Colobus_guereza	Colobus_guereza	Colobus guereza	9925.88	24.5	Colobus_guereza	Colobus_guereza	9950	35
Colobus_polykomos	9525	33.9	Colobus_polykomos	Colobus_polykomos	Colobus polykomos	8797.29	30.5	Colobus_polykomos	Colobus_polykomos	9525	33.9
Colobus_satanas	9055.32	NA	Colobus_satanas	NA	Colobus satanas	9055.32	-83.25	Colobus_satanas	NA	NA	NA
Colobus_vellerosus	7700.18	NA	Colobus_vellerosus	NA	Colobus vellerosus	7700.18	-83.25	Colobus_vellerosus	NA	NA	NA
Colomys_goslingi	62.5	3	Colomys_goslingi	Colomys_goslingi	Colomys goslingi	62.5	3	Colomys_goslingi	Colomys_goslingi	58.5	NA
Condylura_cristata	55.3	3	Condylura_cristata	Condylura_cristata	Condylura cristata	48.15	3	Condylura_cristata	Condylura_cristata	55.3	2.5
Conepatus_chinga	3400	10	Conepatus_chinga	Conepatus_chinga	Conepatus chinga	-999	-83.25	Conepatus_chinga	Conepatus_chinga	3400	10
Conepatus_humboldtii	1097.61	NA	Conepatus_humboldtii	NA	Conepatus humboldtii	1097.61	-83.25	Conepatus_humboldtii	NA	NA	NA
Conepatus_leuconotus	3293.91	10.2	Conepatus_leuconotus	Conepatus_leuconotus	Conepatus leuconotus	3293.91	7	Conepatus_leuconotus	Conepatus_leuconotus	1900	10.2
Conepatus_semistriatus	1997.34	NA	Conepatus_semistriatus	NA	Conepatus semistriatus	1997.34	-83.25	Conepatus_semistriatus	NA	NA	NA
Congosorex_polli	NA	NA	Congosorex_polli	NA	Congosorex polli	-999	-83.25	Congosorex_polli	NA	NA	NA
Congosorex_verheyeni	NA	NA	Congosorex_verheyeni	NA	Congosorex verheyeni	-999	-83.25	Congosorex_verheyeni	NA	NA	NA
Conilurus_albipes	200	NA	Conilurus_albipes	NA	Conilurus albipes	200	-83.25	Conilurus_albipes	NA	NA	NA
Conilurus_penicillatus	175.02	4.5	Conilurus_penicillatus	Conilurus_penicillatus	Conilurus penicillatus	175.02	-83.25	Conilurus_penicillatus	Conilurus_penicillatus	144	4.5
Connochaetes_gnou	156547.53	21.8	Connochaetes_gnou	Connochaetes_gnou	Connochaetes gnou	156547.53	20	Connochaetes_gnou	Connochaetes_gnou	132250	21.8
Dasymys_montanus	NA	NA	Dasymys_montanus	NA	Dasymys montanus	-999	-83.25	Dasymys_montanus	NA	NA	NA
Dasymys_nudipes	NA	NA	Dasymys_nudipes	NA	Dasymys nudipes	-999	-83.25	Dasymys_nudipes	NA	NA	NA
Dasymys_rufulus	NA	NA	Dasymys_rufulus	NA	Dasymys rufulus	-999	-83.25	Dasymys_rufulus	NA	NA	NA
Dasymys_rwandae	NA	NA	Dasymys_rwandae	NA	Dasymys rwandae	-999	-83.25	Dasymys_rwandae	NA	NA	NA
Dasymys_sua	NA	NA	Dasymys_sua	NA	Dasymys sua	-999	-83.25	Dasymys_sua	NA	NA	NA
Dasyprocta_azarae	2976.81	11.8	Dasyprocta_azarae	Dasyprocta_azarae	Dasyprocta azarae	2976.81	-83.25	Dasyprocta_azarae	Dasyprocta_azarae	2650	11.8
Dasyprocta_coibae	NA	NA	Dasyprocta_coibae	NA	Dasyprocta coibae	-999	-83.25	Dasyprocta_coibae	NA	NA	NA
Dasyprocta_cristata	2650.03	14	Dasyprocta_cristata	Dasyprocta_cristata	Dasyprocta cristata	2650.03	-83.25	Dasyprocta_cristata	Dasyprocta_cristata	2650	14
Dasyprocta_fuliginosa	3500.02	18	Dasyprocta_fuliginosa	Dasyprocta_fuliginosa	Dasyprocta fuliginosa	3500.02	-83.25	Dasyprocta_fuliginosa	Dasyprocta_fuliginosa	3500	18
Dasyprocta_guamara	2650.03	NA	Dasyprocta_guamara	NA	Dasyprocta guamara	2650.03	-83.25	Dasyprocta_guamara	NA	NA	NA
Dasyprocta_kalinowskii	2650.03	NA	Dasyprocta_kalinowskii	NA	Dasyprocta kalinowskii	2650.03	-83.25	Dasyprocta_kalinowskii	NA	NA	NA
Dasyprocta_leporina	3265	17.8	Dasyprocta_leporina	Dasyprocta_leporina	Dasyprocta leporina	3009.99	17.8	Dasyprocta_leporina	Dasyprocta_leporina	3265	17.8
Dasyprocta_mexicana	4999.99	13.1	Dasyprocta_mexicana	Dasyprocta_mexicana	Dasyprocta mexicana	4999.99	-83.25	Dasyprocta_mexicana	Dasyprocta_mexicana	2700	13.1
Dasyprocta_prymnolopha	2900	16.3	Dasyprocta_prymnolopha	Dasyprocta_prymnolopha	Dasyprocta prymnolopha	2900	-83.25	Dasyprocta_prymnolopha	Dasyprocta_prymnolopha	2900	16.3
Dasyprocta_punctata	2309.12	13.8	Dasyprocta_punctata	Dasyprocta_punctata	Dasyprocta punctata	2309.12	10	Dasyprocta_punctata	Dasyprocta_punctata	2150	13.8
Dasyprocta_ruatanica	NA	13.7	Dasyprocta_ruatanica	Dasyprocta_ruatanica	Dasyprocta ruatanica	-999	-83.25	Dasyprocta_ruatanica	Dasyprocta_ruatanica	NA	13.7
Dasypus_hybridus	1500	NA	Dasypus_hybridus	NA	Dasypus hybridus	1500	-83.25	Dasypus_hybridus	NA	NA	NA
Dasypus_kappleri	9702.83	NA	Dasypus_kappleri	NA	Dasypus kappleri	9702.83	-83.25	Dasypus_kappleri	NA	NA	NA
Dasypus_novemcinctus	5500	22.3	Dasypus_novemcinctus	Dasypus_novemcinctus	Dasypus novemcinctus	3949.01	15	Dasypus_novemcinctus	Dasypus_novemcinctus	5500	22.3
Dasypus_pilosus	4444.98	NA	Dasypus_pilosus	NA	Dasypus pilosus	4444.98	-83.25	Dasypus_pilosus	NA	NA	NA
Dasypus_sabanicola	1150.01	NA	Dasypus_sabanicola	NA	Dasypus sabanicola	1150.01	-83.25	Dasypus_sabanicola	NA	NA	NA
Eumops_patagonicus	NA	NA	Eumops_patagonicus	NA	Eumops patagonicus	-999	-83.25	Eumops_patagonicus	NA	NA	NA
Eumops_perotis	50.97	NA	Eumops_perotis	NA	Eumops perotis	50.97	-83.25	Eumops_perotis	NA	NA	NA
Eumops_trumbulli	NA	NA	Eumops_trumbulli	NA	Eumops trumbulli	-999	-83.25	Eumops_trumbulli	NA	NA	NA
Eumops_underwoodi	58.67	NA	Eumops_underwoodi	NA	Eumops underwoodi	58.67	-83.25	Eumops_underwoodi	NA	NA	NA
Euneomys_chinchilloides	75.57	NA	Euneomys_chinchilloides	NA	Euneomys chinchilloides	75.57	-83.25	Euneomys_chinchilloides	NA	NA	NA
Euneomys_fossor	83	NA	Euneomys_fossor	NA	Euneomys fossor	83	-83.25	Euneomys_fossor	NA	NA	NA
Euneomys_mordax	81.99	NA	Euneomys_mordax	NA	Euneomys mordax	81.99	-83.25	Euneomys_mordax	NA	NA	NA
Euneomys_petersoni	83	NA	Euneomys_petersoni	NA	Euneomys petersoni	83	-83.25	Euneomys_petersoni	NA	NA	NA
Euoticus_elegantulus	315	15	Euoticus_elegantulus	Euoticus_elegantulus	Euoticus elegantulus	295.48	15	Euoticus_elegantulus	Euoticus_elegantulus	315	NA
Euoticus_pallidus	277.37	NA	Euoticus_pallidus	NA	Euoticus pallidus	277.37	-83.25	Euoticus_pallidus	NA	NA	NA
Eupetaurus_cinereus	NA	NA	Eupetaurus_cinereus	NA	Eupetaurus cinereus	-999	-83.25	Eupetaurus_cinereus	NA	NA	NA
Euphractus_sexcinctus	4850	22.1	Euphractus_sexcinctus	Euphractus_sexcinctus	Euphractus sexcinctus	4731.16	18.830000000000002	Euphractus_sexcinctus	Euphractus_sexcinctus	4850	22.1
Eupleres_goudotii	2763.34	NA	Eupleres_goudotii	NA	Eupleres goudotii	2763.34	-83.25	Eupleres_goudotii	NA	NA	NA
Euroscaptor_grandis	NA	NA	Euroscaptor_grandis	NA	Euroscaptor grandis	-999	-83.25	Euroscaptor_grandis	NA	NA	NA
Euroscaptor_klossi	NA	NA	Euroscaptor_klossi	NA	Euroscaptor klossi	-999	-83.25	Euroscaptor_klossi	NA	NA	NA
Euroscaptor_longirostris	NA	NA	Euroscaptor_longirostris	NA	Euroscaptor longirostris	-999	-83.25	Euroscaptor_longirostris	NA	NA	NA
Euroscaptor_micrura	60.46	3	Euroscaptor_micrura	NA	Euroscaptor micrura	60.46	3	Euroscaptor_micrura	NA	NA	NA
Euroscaptor_mizura	25.05	3	Euroscaptor_mizura	NA	Euroscaptor mizura	25.05	3	Euroscaptor_mizura	NA	NA	NA
Euroscaptor_parvidens	NA	NA	Euroscaptor_parvidens	NA	Euroscaptor parvidens	-999	-83.25	Euroscaptor_parvidens	NA	NA	NA
Euryzygomatomys_spinosus	187.49	NA	Euryzygomatomys_spinosus	NA	Euryzygomatomys spinosus	187.49	-83.25	Euryzygomatomys_spinosus	NA	NA	NA
Exilisciurus_concinnus	27.72	NA	Exilisciurus_concinnus	NA	Exilisciurus concinnus	27.72	-83.25	Exilisciurus_concinnus	NA	NA	NA
Connochaetes_taurinus	198619.68	24.3	Connochaetes_taurinus	Connochaetes_taurinus	Connochaetes taurinus	198619.68	21.5	Connochaetes_taurinus	Connochaetes_taurinus	164500	24.3
Cormura_brevirostris	9.26	NA	Cormura_brevirostris	NA	Cormura brevirostris	9.26	-83.25	Cormura_brevirostris	NA	NA	NA
Corynorhinus_mexicanus	NA	NA	Corynorhinus_mexicanus	NA	Corynorhinus mexicanus	-999	-83.25	Corynorhinus_mexicanus	NA	NA	NA
Corynorhinus_rafinesquii	11.1	10.1	Corynorhinus_rafinesquii	Corynorhinus_rafinesquii	Corynorhinus rafinesquii	9.15	10.1	Corynorhinus_rafinesquii	Corynorhinus_rafinesquii	11.1	NA
Corynorhinus_townsendii	14.25	21.166666666666668	Corynorhinus_townsendii	Corynorhinus_townsendii	Corynorhinus townsendii	10.3	21.166666666666668	Corynorhinus_townsendii	Corynorhinus_townsendii	14.25	20.5
Coryphomys_buehleri	NA	NA	Coryphomys_buehleri	NA	Coryphomys buehleri	-999	-83.25	Coryphomys_buehleri	NA	NA	NA
Craseonycteris_thonglongyai	1.96	NA	Craseonycteris_thonglongyai	NA	Craseonycteris thonglongyai	1.96	-83.25	Craseonycteris_thonglongyai	NA	NA	NA
Crateromys_australis	NA	NA	Crateromys_australis	NA	Crateromys australis	-999	-83.25	Crateromys_australis	NA	NA	NA
Crateromys_heaneyi	NA	8.8	Crateromys_heaneyi	Crateromys_heaneyi	Crateromys heaneyi	-999	-83.25	Crateromys_heaneyi	Crateromys_heaneyi	NA	8.8
Crateromys_paulus	NA	NA	Crateromys_paulus	NA	Crateromys paulus	-999	-83.25	Crateromys_paulus	NA	NA	NA
Crateromys_schadenbergi	NA	NA	Crateromys_schadenbergi	Crateromys_schadenbergi	Crateromys schadenbergi	-999	-83.25	Crateromys_schadenbergi	Crateromys_schadenbergi	NA	NA
Cratogeomys_castanops	270	4.7	Cratogeomys_castanops	Cratogeomys_castanops	Cratogeomys castanops	266.83	4.7	Cratogeomys_castanops	Cratogeomys_castanops	270	NA
Cratogeomys_fumosus	150	NA	Cratogeomys_fumosus	NA	Cratogeomys fumosus	150	-83.25	Cratogeomys_fumosus	NA	NA	NA
Cratogeomys_goldmani	NA	NA	Cratogeomys_goldmani	NA	Cratogeomys goldmani	-999	-83.25	Cratogeomys_goldmani	NA	NA	NA
Cratogeomys_gymnurus	599.99	NA	Cratogeomys_gymnurus	NA	Cratogeomys gymnurus	599.99	-83.25	Cratogeomys_gymnurus	NA	NA	NA
Cratogeomys_merriami	419.99	NA	Cratogeomys_merriami	NA	Cratogeomys merriami	419.99	-83.25	Cratogeomys_merriami	NA	NA	NA
Cratogeomys_neglectus	302.48	NA	Cratogeomys_neglectus	NA	Cratogeomys neglectus	302.48	-83.25	Cratogeomys_neglectus	NA	NA	NA
Cratogeomys_tylorhinus	403.42	NA	Cratogeomys_tylorhinus	NA	Cratogeomys tylorhinus	403.42	-83.25	Cratogeomys_tylorhinus	NA	NA	NA
Cratogeomys_zinseri	150	NA	Cratogeomys_zinseri	NA	Cratogeomys zinseri	150	-83.25	Cratogeomys_zinseri	NA	NA	NA
Cremnomys_cutchicus	NA	NA	Cremnomys_cutchicus	NA	Cremnomys cutchicus	-999	-83.25	Cremnomys_cutchicus	NA	NA	NA
Cremnomys_elvira	NA	NA	Cremnomys_elvira	NA	Cremnomys elvira	-999	-83.25	Cremnomys_elvira	NA	NA	NA
Cricetomys_ansorgei	NA	NA	Cricetomys_ansorgei	NA	Cricetomys ansorgei	-999	-83.25	Cricetomys_ansorgei	NA	NA	NA
Cricetomys_emini	1300	7.4	Cricetomys_emini	Cricetomys_emini	Cricetomys emini	1280	-83.25	Cricetomys_emini	Cricetomys_emini	1300	7.4
Cricetomys_gambianus	1500	8.4	Cricetomys_gambianus	Cricetomys_gambianus	Cricetomys gambianus	1267.52	-83.25	Cricetomys_gambianus	Cricetomys_gambianus	1500	8.4
Cricetomys_kivuensis	NA	NA	Cricetomys_kivuensis	NA	Cricetomys kivuensis	-999	-83.25	Cricetomys_kivuensis	NA	NA	NA
Cricetulus_alticola	NA	NA	Cricetulus_alticola	NA	Cricetulus alticola	-999	-83.25	Cricetulus_alticola	NA	NA	NA
Crocidura_tanakae	NA	NA	Crocidura_tanakae	NA	Crocidura tanakae	-999	-83.25	Crocidura_tanakae	NA	NA	NA
Crocidura_tansaniana	NA	NA	Crocidura_tansaniana	NA	Crocidura tansaniana	-999	-83.25	Crocidura_tansaniana	NA	NA	NA
Crocidura_tarella	NA	NA	Crocidura_tarella	NA	Crocidura tarella	-999	-83.25	Crocidura_tarella	NA	NA	NA
Crocidura_tarfayensis	6.59	NA	Crocidura_tarfayensis	NA	Crocidura tarfayensis	6.59	-83.25	Crocidura_tarfayensis	NA	NA	NA
Crocidura_telfordi	NA	NA	Crocidura_telfordi	NA	Crocidura telfordi	-999	-83.25	Crocidura_telfordi	NA	NA	NA
Crocidura_tenuis	NA	NA	Crocidura_tenuis	NA	Crocidura tenuis	-999	-83.25	Crocidura_tenuis	NA	NA	NA
Crocidura_thalia	NA	NA	Crocidura_thalia	NA	Crocidura thalia	-999	-83.25	Crocidura_thalia	NA	NA	NA
Crocidura_theresae	17.6	NA	Crocidura_theresae	NA	Crocidura theresae	17.6	-83.25	Crocidura_theresae	NA	NA	NA
Crocidura_thomensis	NA	NA	Crocidura_thomensis	NA	Crocidura thomensis	-999	-83.25	Crocidura_thomensis	NA	NA	NA
Crocidura_trichura	NA	NA	Crocidura_trichura	NA	Crocidura trichura	-999	-83.25	Crocidura_trichura	NA	NA	NA
Crocidura_turba	14.49	NA	Crocidura_turba	NA	Crocidura turba	14.49	-83.25	Crocidura_turba	NA	NA	NA
Crocidura_ultima	16	NA	Crocidura_ultima	NA	Crocidura ultima	16	-83.25	Crocidura_ultima	NA	NA	NA
Crocidura_usambarae	11.83	NA	Crocidura_usambarae	NA	Crocidura usambarae	11.83	-83.25	Crocidura_usambarae	NA	NA	NA
Crocidura_viaria	16.49	NA	Crocidura_viaria	NA	Crocidura viaria	16.49	-83.25	Crocidura_viaria	NA	NA	NA
Crocidura_virgata	NA	NA	Crocidura_virgata	NA	Crocidura virgata	-999	-83.25	Crocidura_virgata	NA	NA	NA
Crocidura_voi	NA	NA	Crocidura_voi	NA	Crocidura voi	-999	-83.25	Crocidura_voi	NA	NA	NA
Crocidura_vorax	NA	NA	Crocidura_vorax	NA	Crocidura vorax	-999	-83.25	Crocidura_vorax	NA	NA	NA
Crocidura_vosmaeri	NA	NA	Crocidura_vosmaeri	NA	Crocidura vosmaeri	-999	-83.25	Crocidura_vosmaeri	NA	NA	NA
Crocidura_watasei	NA	NA	Crocidura_watasei	NA	Crocidura watasei	-999	-83.25	Crocidura_watasei	NA	NA	NA
Crocidura_whitakeri	5.58	NA	Crocidura_whitakeri	NA	Crocidura whitakeri	5.58	-83.25	Crocidura_whitakeri	NA	NA	NA
Crocidura_wimmeri	23.5	NA	Crocidura_wimmeri	NA	Crocidura wimmeri	23.5	-83.25	Crocidura_wimmeri	NA	NA	NA
Crocidura_wuchihensis	NA	NA	Crocidura_wuchihensis	NA	Crocidura wuchihensis	-999	-83.25	Crocidura_wuchihensis	NA	NA	NA
Crocidura_xantippe	NA	NA	Crocidura_xantippe	NA	Crocidura xantippe	-999	-83.25	Crocidura_xantippe	NA	NA	NA
Crocidura_yankariensis	4.99	NA	Crocidura_yankariensis	NA	Crocidura yankariensis	4.99	-83.25	Crocidura_yankariensis	NA	NA	NA
Crocidura_zaphiri	NA	NA	Crocidura_zaphiri	NA	Crocidura zaphiri	-999	-83.25	Crocidura_zaphiri	NA	NA	NA
Crocidura_zarudnyi	NA	NA	Crocidura_zarudnyi	NA	Crocidura zarudnyi	-999	-83.25	Crocidura_zarudnyi	NA	NA	NA
Crocidura_zimmeri	14.49	NA	Crocidura_zimmeri	NA	Crocidura zimmeri	14.49	-83.25	Crocidura_zimmeri	NA	NA	NA
Crocidura_zimmermanni	NA	NA	Crocidura_zimmermanni	NA	Crocidura zimmermanni	-999	-83.25	Crocidura_zimmermanni	NA	NA	NA
Crocuta_crocuta	63369.98	41.1	Crocuta_crocuta	Crocuta_crocuta	Crocuta crocuta	63369.98	41.1	Crocuta_crocuta	Crocuta_crocuta	63000	41.1
Crossarchus_alexandri	1503.4	NA	Crossarchus_alexandri	NA	Crossarchus alexandri	1503.4	-83.25	Crossarchus_alexandri	NA	NA	NA
Crossarchus_ansorgei	700	NA	Crossarchus_ansorgei	NA	Crossarchus ansorgei	700	-83.25	Crossarchus_ansorgei	NA	NA	NA
Crossarchus_obscurus	1395.09	13.3	Crossarchus_obscurus	Crossarchus_obscurus	Crossarchus obscurus	1395.09	9	Crossarchus_obscurus	Crossarchus_obscurus	790	13.3
Crossarchus_platycephalus	NA	NA	Crossarchus_platycephalus	NA	Crossarchus platycephalus	-999	-83.25	Crossarchus_platycephalus	NA	NA	NA
Crossomys_moncktoni	168.42	NA	Crossomys_moncktoni	NA	Crossomys moncktoni	168.42	-83.25	Crossomys_moncktoni	NA	NA	NA
Crunomys_celebensis	NA	NA	Crunomys_celebensis	NA	Crunomys celebensis	-999	-83.25	Crunomys_celebensis	NA	NA	NA
Crunomys_fallax	NA	NA	Crunomys_fallax	NA	Crunomys fallax	-999	-83.25	Crunomys_fallax	NA	NA	NA
Crunomys_melanius	NA	NA	Crunomys_melanius	NA	Crunomys melanius	-999	-83.25	Crunomys_melanius	NA	NA	NA
Crunomys_suncoides	NA	NA	Crunomys_suncoides	NA	Crunomys suncoides	-999	-83.25	Crunomys_suncoides	NA	NA	NA
Cryptochloris_wintoni	NA	NA	Cryptochloris_wintoni	NA	Cryptochloris wintoni	-999	-83.25	Cryptochloris_wintoni	NA	NA	NA
Cryptochloris_zyli	NA	NA	Cryptochloris_zyli	NA	Cryptochloris zyli	-999	-83.25	Cryptochloris_zyli	NA	NA	NA
Cryptomys_amatus	76.74	NA	Cryptomys_amatus	NA	Cryptomys amatus	76.74	-83.25	Cryptomys_amatus	NA	NA	NA
Cryptomys_anselli	90	20.6	Cryptomys_anselli	Cryptomys_anselli	Cryptomys anselli	85.59	-83.25	Cryptomys_anselli	Cryptomys_anselli	90	20.6
Cryptomys_bocagei	93.84	NA	Cryptomys_bocagei	NA	Cryptomys bocagei	93.84	-83.25	Cryptomys_bocagei	NA	NA	NA
Cryptomys_damarensis	180	15.5	Cryptomys_damarensis	Cryptomys_damarensis	Cryptomys damarensis	112.2	-83.25	Cryptomys_damarensis	Cryptomys_damarensis	180	15.5
Cryptomys_darlingi	65.58	NA	Cryptomys_darlingi	NA	Cryptomys darlingi	65.58	-83.25	Cryptomys_darlingi	NA	NA	NA
Cryptomys_foxi	NA	NA	Cryptomys_foxi	NA	Cryptomys foxi	-999	-83.25	Cryptomys_foxi	NA	NA	NA
Cryptomys_hottentotus	132.5	11	Cryptomys_hottentotus	Cryptomys_hottentotus	Cryptomys hottentotus	75.13	-83.25	Cryptomys_hottentotus	Cryptomys_hottentotus	132.5	11
Cryptomys_kafuensis	NA	NA	Cryptomys_kafuensis	NA	Cryptomys kafuensis	-999	-83.25	Cryptomys_kafuensis	NA	NA	NA
Cryptomys_mechowi	271.54	16	Cryptomys_mechowi	Cryptomys_mechowi	Cryptomys mechowi	271.54	-83.25	Cryptomys_mechowi	Cryptomys_mechowi	250	16
Cryptomys_ochraceocinereus	200	NA	Cryptomys_ochraceocinereus	NA	Cryptomys ochraceocinereus	200	-83.25	Cryptomys_ochraceocinereus	NA	NA	NA
Cryptomys_zechi	NA	NA	Cryptomys_zechi	NA	Cryptomys zechi	-999	-83.25	Cryptomys_zechi	NA	NA	NA
Cryptoprocta_ferox	9500	23.1	Cryptoprocta_ferox	Cryptoprocta_ferox	Cryptoprocta ferox	9500	20	Cryptoprocta_ferox	Cryptoprocta_ferox	9500	23.1
Cryptotis_alticola	NA	NA	Cryptotis_alticola	NA	Cryptotis alticola	-999	-83.25	Cryptotis_alticola	NA	NA	NA
Cryptotis_brachyonyx	NA	NA	Cryptotis_brachyonyx	NA	Cryptotis brachyonyx	-999	-83.25	Cryptotis_brachyonyx	NA	NA	NA
Cryptotis_colombiana	NA	NA	Cryptotis_colombiana	NA	Cryptotis colombiana	-999	-83.25	Cryptotis_colombiana	NA	NA	NA
Cryptotis_endersi	NA	NA	Cryptotis_endersi	NA	Cryptotis endersi	-999	-83.25	Cryptotis_endersi	NA	NA	NA
Cryptotis_equatoris	NA	NA	Cryptotis_equatoris	NA	Cryptotis equatoris	-999	-83.25	Cryptotis_equatoris	NA	NA	NA
Cryptotis_goldmani	6.73	NA	Cryptotis_goldmani	NA	Cryptotis goldmani	6.73	-83.25	Cryptotis_goldmani	NA	NA	NA
Cryptotis_goodwini	7	NA	Cryptotis_goodwini	NA	Cryptotis goodwini	7	-83.25	Cryptotis_goodwini	NA	NA	NA
Cryptotis_gracilis	NA	NA	Cryptotis_gracilis	NA	Cryptotis gracilis	-999	-83.25	Cryptotis_gracilis	NA	NA	NA
Cryptotis_griseoventris	NA	NA	Cryptotis_griseoventris	NA	Cryptotis griseoventris	-999	-83.25	Cryptotis_griseoventris	NA	NA	NA
Cryptotis_hondurensis	NA	NA	Cryptotis_hondurensis	NA	Cryptotis hondurensis	-999	-83.25	Cryptotis_hondurensis	NA	NA	NA
Cryptotis_magna	7	NA	Cryptotis_magna	NA	Cryptotis magna	7	-83.25	Cryptotis_magna	NA	NA	NA
Cryptotis_mayensis	NA	NA	Cryptotis_mayensis	NA	Cryptotis mayensis	-999	-83.25	Cryptotis_mayensis	NA	NA	NA
Cryptotis_medellinia	NA	NA	Cryptotis_medellinia	NA	Cryptotis medellinia	-999	-83.25	Cryptotis_medellinia	NA	NA	NA
Cryptotis_mera	NA	NA	Cryptotis_mera	NA	Cryptotis mera	-999	-83.25	Cryptotis_mera	NA	NA	NA
Cryptotis_meridensis	12.63	NA	Cryptotis_meridensis	NA	Cryptotis meridensis	12.63	-83.25	Cryptotis_meridensis	NA	NA	NA
Cryptotis_merriami	NA	NA	Cryptotis_merriami	NA	Cryptotis merriami	-999	-83.25	Cryptotis_merriami	NA	NA	NA
Cryptotis_mexicana	7	NA	Cryptotis_mexicana	NA	Cryptotis mexicana	7	-83.25	Cryptotis_mexicana	NA	NA	NA
Cryptotis_montivaga	11.29	NA	Cryptotis_montivaga	NA	Cryptotis montivaga	11.29	-83.25	Cryptotis_montivaga	NA	NA	NA
Cryptotis_nelsoni	NA	NA	Cryptotis_nelsoni	NA	Cryptotis nelsoni	-999	-83.25	Cryptotis_nelsoni	NA	NA	NA
Cryptotis_nigrescens	8.32	NA	Cryptotis_nigrescens	NA	Cryptotis nigrescens	8.32	-83.25	Cryptotis_nigrescens	NA	NA	NA
Cryptotis_obscura	NA	NA	Cryptotis_obscura	NA	Cryptotis obscura	-999	-83.25	Cryptotis_obscura	NA	NA	NA
Cryptotis_orophila	NA	NA	Cryptotis_orophila	NA	Cryptotis orophila	-999	-83.25	Cryptotis_orophila	NA	NA	NA
Cryptotis_parva	4.97	3.5	Cryptotis_parva	Cryptotis_parva	Cryptotis parva	4.97	1.75	Cryptotis_parva	Cryptotis_parva	4.5	3.5
Cryptotis_peregrina	NA	NA	Cryptotis_peregrina	NA	Cryptotis peregrina	-999	-83.25	Cryptotis_peregrina	NA	NA	NA
Cryptotis_peruviensis	NA	NA	Cryptotis_peruviensis	NA	Cryptotis peruviensis	-999	-83.25	Cryptotis_peruviensis	NA	NA	NA
Cryptotis_phillipsii	NA	NA	Cryptotis_phillipsii	NA	Cryptotis phillipsii	-999	-83.25	Cryptotis_phillipsii	NA	NA	NA
Cryptotis_squamipes	11	NA	Cryptotis_squamipes	NA	Cryptotis squamipes	11	-83.25	Cryptotis_squamipes	NA	NA	NA
Cryptotis_tamensis	NA	NA	Cryptotis_tamensis	NA	Cryptotis tamensis	-999	-83.25	Cryptotis_tamensis	NA	NA	NA
Cryptotis_thomasi	11.77	NA	Cryptotis_thomasi	NA	Cryptotis thomasi	11.77	-83.25	Cryptotis_thomasi	NA	NA	NA
Cryptotis_tropicalis	NA	NA	Cryptotis_tropicalis	NA	Cryptotis tropicalis	-999	-83.25	Cryptotis_tropicalis	NA	NA	NA
Ctenodactylus_gundi	288.8	5.8	Ctenodactylus_gundi	Ctenodactylus_gundi	Ctenodactylus gundi	288.41	-83.25	Ctenodactylus_gundi	Ctenodactylus_gundi	288.8	5.8
Ctenodactylus_vali	173.6	5	Ctenodactylus_vali	NA	Ctenodactylus vali	173.6	5	Ctenodactylus_vali	NA	NA	NA
Ctenomys_argentinus	221.3	NA	Ctenomys_argentinus	NA	Ctenomys argentinus	221.3	-83.25	Ctenomys_argentinus	NA	NA	NA
Ctenomys_australis	403.32	NA	Ctenomys_australis	NA	Ctenomys australis	403.32	-83.25	Ctenomys_australis	NA	NA	NA
Ctenomys_azarae	400	NA	Ctenomys_azarae	NA	Ctenomys azarae	400	-83.25	Ctenomys_azarae	NA	NA	NA
Ctenomys_bergi	NA	NA	Ctenomys_bergi	NA	Ctenomys bergi	-999	-83.25	Ctenomys_bergi	NA	NA	NA
Ctenomys_boliviensis	462.6	NA	Ctenomys_boliviensis	NA	Ctenomys boliviensis	462.6	-83.25	Ctenomys_boliviensis	NA	NA	NA
Ctenomys_bonettoi	202.3	NA	Ctenomys_bonettoi	NA	Ctenomys bonettoi	202.3	-83.25	Ctenomys_bonettoi	NA	NA	NA
Ctenomys_brasiliensis	NA	NA	Ctenomys_brasiliensis	NA	Ctenomys brasiliensis	-999	-83.25	Ctenomys_brasiliensis	NA	NA	NA
