ENSG00000002834.1	gene_37
ENSG00000206503.22	gene_21121
ENSG00000206503.23	gene_21122
ENSG00000206503.24	gene_21123
ENSG00000206503.25	gene_21124
ENSG00000206503.26	gene_21125
ENSG00000206503.27	gene_21126
ENSG00000206503.28	gene_21127
ENSG00000206503.29	gene_21128
ENSG00000206503.3	gene_21129
ENSG00000206503.30	gene_21130
ENSG00000206503.31	gene_21131
ENSG00000206503.32	gene_21132
ENSG00000206503.4	gene_21133
ENSG00000206503.5	gene_21134
ENSG00000206503.6	gene_21135
ENSG00000206503.7	gene_21136
ENSG00000206503.8	gene_21137
ENSG00000206503.9	gene_21138
ENSG00000213190.1	gene_21195
ENSG00000213281.1	gene_21209
ENSG00000214562.1	gene_21350
ENSG00000214827.1	gene_21376
ENSG00000214827.2	gene_21377
ENSG00000214827.3	gene_21378
ENSG00000214827.4	gene_21379
ENSG00000214827.5	gene_21380
ENSG00000215301.1	gene_21432
ENSG00000221829.1	gene_21494
ENSG00000245848.1	gene_22146
ENSG00000257923.1	gene_22351
ENSG00000257923.2	gene_22352
ENSG00000266412.1	gene_22611
ENSG00000270647.1	gene_22679
ENSG00000275023.1	gene_22759
